trip_id,rider_id,zone_name,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,population_density,traffic_index,avg_speed_kmph,zone_type,hour,day_of_week,month,ride_frequency,avg_ride_distance,avg_ride_fare,is_peak_hour,days_since_signup,ride_cancellation_rate,fare_per_km,surge_flag_new
T00087,R0227,Zone_7,0.766801117312701,0.7090385482139638,0.6590819105163069,Credit Card,2023-04-03,1.0,Arjun Nair,25.0,2,Pune,2020-07-11,320.0,23.0,4.12,11070.0,,45.2,Industrial,0,0,4,High,0.0023962534916021905,0.002059630970363459,0,2121,0.071875,0.8595213225902667,0
T00088,R0145,Zone_3,0.9295181503233318,0.8780112961973336,0.9061757243297361,Credit Card,2023-11-29,1.0,Saanvi Nair,36.0,0,Jaipur,2022-12-09,222.0,43.0,4.3,12971.0,,38.0,Business,0,2,11,High,0.004187018695150144,0.0040818726321159285,0,1240,0.19369369369369369,0.9748876060295584,0
T00089,R0154,Zone_3,0.8968918046655652,0.8146145827374336,0.9261666555097213,Credit Card,2023-02-15,0.0,Kavya Patel,18.0,2,Kolkata,2019-03-25,466.0,79.0,4.68,12971.0,,38.0,Business,0,2,2,High,0.0019246605250334017,0.001987482093368501,0,2595,0.16952789699570817,1.032640337097374,1
T00090,R0009,Zone_7,0.7828640754742038,0.7193474249388182,0.8071782090919853,Cash,2024-07-12,0.0,Diya Patel,42.0,0,Ahmedabad,2019-12-15,172.0,21.0,4.11,11070.0,,45.2,Industrial,0,4,7,High,0.004551535322524441,0.004692896564488287,0,2330,0.12209302325581395,1.031057924842258,1
T00091,R0205,Zone_1,0.9374196035509645,0.8763618942958051,0.8837790488389701,Wallet,2023-02-27,1.0,Diya Singh,31.0,2,Surat,2019-05-12,100.0,14.0,4.66,4921.0,,30.9,Residential,0,0,2,Medium,0.009374196035509645,0.0088377904883897,0,2547,0.14,0.9427785012082072,0
T00092,R0059,Zone_4,0.9509345185581648,0.9425107522817924,0.8622347287175909,Cash,2024-01-22,0.0,Aarav Sharma,43.0,1,Delhi,2021-08-02,357.0,11.0,3.27,4038.0,,48.2,Business,0,0,1,High,0.0026636821248127865,0.002415223329741151,0,1734,0.03081232492997199,0.9067235565545951,0
T00093,R0119,Zone_4,0.8659053604003056,0.7554141829164106,0.8920758504507651,UPI,2024-04-21,0.0,Saanvi Iyer,47.0,1,Hyderabad,2023-05-05,30.0,1.0,4.39,4038.0,,48.2,Business,0,6,4,Low,0.02886351201334352,0.02973586168169217,0,1093,0.03333333333333333,1.0302232683238743,1
T00094,R0271,Zone_7,0.8534977738009054,0.7969377721810421,0.8485989893284779,Wallet,2024-04-18,1.0,Saanvi Iyer,22.0,1,Bengaluru,2022-10-07,58.0,6.0,4.37,11070.0,,45.2,Industrial,0,3,4,Medium,0.0147154788586363,0.01463101705738755,0,1303,0.10344827586206896,0.9942603429993594,1
T00095,R0004,Zone_3,0.4387228802910618,0.41113169843193403,0.5075155271279119,UPI,2024-04-09,0.0,Aarav Nair,19.0,2,Kolkata,2019-07-28,464.0,5.0,3.19,12971.0,,38.0,Business,0,1,4,High,0.0009455234489031505,0.0010937834636377411,0,2470,0.010775862068965518,1.1568020496018148,1
T00096,R0298,Zone_5,0.8294203646631865,0.7673696752996355,0.8522188568466116,Cash,2023-02-16,0.0,Vivaan Singh,35.0,0,Ahmedabad,2020-03-25,65.0,11.0,3.88,2590.0,,43.9,Business,0,3,2,Medium,0.01276031330251056,0.013111059336101717,0,2229,0.16923076923076924,1.0274872587589325,1
T00097,R0061,Zone_4,0.8443734934519016,0.7786321911885191,0.8984045629197341,UPI,2023-12-24,0.0,Meera Reddy,25.0,1,Mumbai,2020-08-20,168.0,25.0,3.69,4038.0,,48.2,Business,0,6,12,High,0.005026032699118462,0.00534764620785556,0,2081,0.1488095238095238,1.0639895376712347,1
T00098,R0127,Zone_8,0.8964262931498044,0.7944135293953521,0.9348941317283093,Wallet,2023-09-07,1.0,Vivaan Kumar,38.0,1,Chennai,2020-03-17,43.0,2.0,4.83,4516.0,,31.0,Business,0,3,9,Low,0.02084712309650708,0.02174172399368161,0,2237,0.046511627906976744,1.0429124389506015,1
T00099,R0290,Zone_2,0.8585733070436841,0.8140340218298225,0.8639776501646957,Credit Card,2023-07-01,0.0,Saanvi Kumar,34.0,2,Chennai,2020-05-06,169.0,4.0,4.28,6371.0,,58.4,Residential,0,5,7,High,0.005080315426293988,0.005112293787956779,0,2187,0.023668639053254437,1.0062945622425887,1
T00100,R0127,Zone_4,0.8962706864176924,0.8158015872624395,0.9371017681897821,Wallet,2023-04-02,0.0,Vivaan Kumar,38.0,1,Chennai,2020-03-17,43.0,2.0,4.83,4038.0,,48.2,Business,0,6,4,Low,0.020843504335295172,0.02179306437650656,0,2237,0.046511627906976744,1.045556640857337,1
T00101,R0296,Zone_7,0.9667345955178497,0.9443235437767536,1.0,Cash,2024-01-11,1.0,Reyansh Patel,37.0,2,Hyderabad,2021-02-20,390.0,58.0,3.97,11070.0,,45.2,Industrial,0,3,1,High,0.0024788066551739737,0.002564102564102564,0,1897,0.14871794871794872,1.0344100693575893,1
T00102,R0088,Zone_5,0.8115254476518174,0.7774450703141234,0.8745720146168824,Credit Card,2023-05-10,0.0,Diya Iyer,22.0,2,Jaipur,2019-07-07,438.0,0.0,4.78,2590.0,,43.9,Business,0,2,5,High,0.001852797825689081,0.0019967397593992748,0,2491,0.0,1.0776889586734375,1
T00103,R0247,Zone_5,0.8176700033335916,0.7267731521502611,0.8739431442494728,UPI,2024-04-15,1.0,Aadhya Das,37.0,1,Bengaluru,2021-05-11,249.0,47.0,4.92,2590.0,,43.9,Business,0,0,4,High,0.003283815274432095,0.0035098118242950717,0,1817,0.18875502008032127,1.0688213346294457,1
T00104,R0021,Zone_1,0.5533450803383223,0.46996825693458577,0.4484419675478735,UPI,2023-06-28,1.0,Diya Ghosh,37.0,0,Pune,2019-05-08,380.0,17.0,3.91,4921.0,,30.9,Residential,0,2,6,High,0.0014561712640482167,0.0011801104409154565,0,2551,0.04473684210526316,0.810420085914002,0
T00105,R0210,Zone_5,0.8747073103390474,0.7486039157286118,0.7709794509769684,UPI,2024-06-22,1.0,Meera Iyer,34.0,2,Mumbai,2022-01-02,94.0,5.0,3.4,2590.0,,43.9,Business,0,5,6,Medium,0.009305396918500504,0.008201909052946472,0,1581,0.05319148936170213,0.8814142077744008,0
T00106,R0073,Zone_1,0.941962274655758,0.8722934958723076,0.9325135151714717,Wallet,2023-10-13,1.0,Meera Das,41.0,2,Ahmedabad,2021-06-19,490.0,30.0,3.01,4921.0,,30.9,Residential,0,4,10,High,0.0019223719890933836,0.0019030888064723913,0,1778,0.061224489795918366,0.9899690680417755,1
T00107,R0051,Zone_3,0.40855785254667426,0.4292657075671506,0.36549744319287947,Credit Card,2023-05-22,0.0,Aarav Nair,21.0,1,Kolkata,2020-04-05,213.0,14.0,4.02,12971.0,,38.0,Business,0,0,5,High,0.001918111983787203,0.0017159504375252558,0,2218,0.06572769953051644,0.8946038875880484,0
T00108,R0185,Zone_5,0.788206691642567,0.6788254969606007,0.7363488217047222,Cash,2024-02-03,1.0,Vivaan Sharma,27.0,1,Delhi,2021-08-27,201.0,12.0,4.05,2590.0,,43.9,Business,0,5,2,High,0.003921426326579935,0.0036634269736553343,0,1709,0.05970149253731343,0.9342077776201358,0
T00109,R0162,Zone_2,0.8787792122978187,0.7637133037517165,0.8312359462740222,Credit Card,2024-01-14,1.0,Meera Patel,30.0,1,Hyderabad,2023-08-14,394.0,38.0,4.28,6371.0,,58.4,Residential,0,6,1,High,0.0022304040921264437,0.002109735904248787,0,992,0.09644670050761421,0.9458985085690852,0
T00110,R0075,Zone_4,0.9353931497774395,0.9359938138303472,0.93843963866493,Credit Card,2023-06-30,1.0,Diya Reddy,18.0,0,Mumbai,2021-04-30,108.0,7.0,4.83,4038.0,,48.2,Business,0,4,6,Medium,0.008661047683124439,0.008689255913564167,0,1828,0.06481481481481481,1.003256907417181,1
T00111,R0046,Zone_8,0.9065218388576011,0.867572567401424,0.9546047051062909,Wallet,2023-03-31,1.0,Vivaan Singh,31.0,0,Kolkata,2019-08-16,31.0,4.0,3.87,4516.0,,31.0,Business,0,4,3,Low,0.029242639963148423,0.03079370016471906,0,2451,0.12903225806451613,1.0530410456622687,1
T00112,R0148,Zone_1,0.9024770023039487,0.8619367113808558,0.9400204859233711,Cash,2024-07-23,1.0,Aarav Kumar,44.0,1,Ahmedabad,2019-09-30,412.0,34.0,3.36,4921.0,,30.9,Residential,0,1,7,High,0.002190478160931914,0.002281603121173231,0,2406,0.0825242718446602,1.0416004879055942,1
T00113,R0100,Zone_5,0.8523655312336673,0.8195943260960825,0.8168232894338705,Credit Card,2024-04-29,1.0,Ishaan Gupta,28.0,1,Delhi,2021-05-24,383.0,60.0,3.79,2590.0,,43.9,Business,0,0,4,High,0.002225497470583988,0.0021326978836393486,0,1804,0.1566579634464752,0.9583016434881465,0
T00114,R0038,Zone_3,0.913388598004307,0.9016869940332023,0.91164665946783,Wallet,2023-12-29,0.0,Aarav Singh,37.0,2,Kolkata,2023-02-11,68.0,7.0,4.07,12971.0,,38.0,Business,0,4,12,Medium,0.013432185264769221,0.013406568521585735,0,1176,0.10294117647058823,0.9980928834230216,1
T00115,R0165,Zone_7,0.9438621857505766,0.865920511789045,0.9661326346354637,Credit Card,2024-07-07,1.0,Meera Reddy,37.0,0,Kolkata,2021-12-09,34.0,5.0,3.27,11070.0,,45.2,Industrial,0,6,7,Low,0.027760652522075782,0.028415665724572464,0,1605,0.14705882352941177,1.0235950218380423,1
T00116,R0215,Zone_2,0.3345465909941143,0.35093165832400713,0.17889834036512864,UPI,2023-12-09,0.0,Saanvi Gupta,26.0,0,Hyderabad,2020-02-28,438.0,48.0,3.24,6371.0,,58.4,Residential,0,5,12,High,0.0007638050022696674,0.000408443699463764,0,2255,0.1095890410958904,0.5347486573799103,0
T00117,R0093,Zone_5,0.9286014456007942,0.8028366367641329,0.9182673551062819,Credit Card,2024-08-16,1.0,Diya Patel,33.0,2,Surat,2019-05-30,119.0,18.0,3.77,2590.0,,43.9,Business,0,4,8,Medium,0.007803373492443648,0.007716532395851108,0,2529,0.15126050420168066,0.9888713392128888,1
T00118,R0266,Zone_2,0.8659053604003056,0.7383127376681191,0.8236319711389386,Cash,2023-05-02,1.0,Diya Reddy,29.0,2,Chennai,2020-09-25,98.0,13.0,3.9,6371.0,,58.4,Residential,0,1,5,Medium,0.008835768983676589,0.00840440786876468,0,2045,0.1326530612244898,0.9511801275351568,0
T00119,R0108,Zone_7,0.8115254476518174,0.6781358919932426,0.882448569227729,Wallet,2023-06-30,0.0,Reyansh Gupta,18.0,1,Pune,2019-05-31,184.0,32.0,4.88,11070.0,,45.2,Industrial,0,4,6,High,0.0044104643894120514,0.004795916137107223,0,2528,0.17391304347826086,1.0873948214207336,1
T00120,R0175,Zone_2,0.7702486738532508,0.6658596525322732,0.6927084932033873,Cash,2024-03-04,1.0,Diya Patel,35.0,1,Chennai,2022-08-18,98.0,8.0,3.48,6371.0,,58.4,Residential,0,0,3,Medium,0.007859680345441334,0.007068454012279463,0,1353,0.08163265306122448,0.8993309780567872,0
T00121,R0236,Zone_5,0.491511527133408,0.43099813652362484,0.521300084874971,Wallet,2023-12-29,0.0,Arjun Gupta,28.0,1,Ahmedabad,2020-08-10,61.0,1.0,3.36,2590.0,,43.9,Business,0,4,12,Medium,0.008057566018580459,0.00854590303073723,0,2091,0.01639344262295082,1.0606060206060595,1
T00122,R0278,Zone_1,0.9729491078563572,0.9532583032255371,1.0,Cash,2023-11-14,0.0,Aarav Reddy,20.0,0,Mumbai,2021-09-02,382.0,58.0,4.27,4921.0,,30.9,Residential,0,1,11,High,0.0025469871933412494,0.002617801047120419,0,1703,0.1518324607329843,1.027802987766999,1
T00123,R0009,Zone_10,0.7840264720088757,0.6983536299408453,0.7286865024475103,Credit Card,2023-10-27,1.0,Diya Patel,42.0,0,Ahmedabad,2019-12-15,172.0,21.0,4.11,2440.0,,35.4,Industrial,0,4,10,High,0.004558293441912067,0.004236549432834362,0,2330,0.12209302325581395,0.9294156874326319,0
T00124,R0297,Zone_8,0.6761388073771673,0.5336740557907422,0.727159443104859,UPI,2024-05-25,1.0,Saanvi Gupta,47.0,1,Pune,2023-09-20,396.0,46.0,3.87,4516.0,,31.0,Business,0,5,5,High,0.0017074212307504224,0.0018362612199617652,0,955,0.11616161616161616,1.0754588187677137,1
T00125,R0002,Zone_9,0.8226733935240144,0.7298970056974716,0.8785022227618725,Credit Card,2024-03-30,0.0,Ishaan Nair,39.0,0,Mumbai,2019-11-23,70.0,5.0,4.12,11037.0,,56.1,Mixed,0,5,3,Medium,0.011752477050343062,0.012550031753741036,0,2352,0.07142857142857142,1.0678626897105654,1
T00126,R0287,Zone_1,0.7723616127396175,0.6770392610111683,0.7855055388005573,Cash,2023-07-13,0.0,Saanvi Singh,18.0,2,Delhi,2021-12-17,320.0,34.0,3.33,4921.0,,30.9,Residential,0,3,7,High,0.0024136300398113044,0.0024547048087517416,0,1597,0.10625,1.0170178396286649,1
T00127,R0098,Zone_8,0.8865127694294342,0.7396908502650082,0.8660450702750904,UPI,2024-04-15,1.0,Diya Singh,21.0,2,Bengaluru,2023-04-29,286.0,56.0,3.5,4516.0,,31.0,Business,0,0,4,High,0.0030996949980050146,0.00302812961634647,0,1099,0.1958041958041958,0.9769121214491733,0
T00128,R0113,Zone_10,0.966026977077323,0.9665344322973253,0.9966771197136276,Wallet,2024-08-23,1.0,Aadhya Singh,26.0,2,Chennai,2019-03-09,423.0,26.0,4.61,2440.0,,35.4,Industrial,0,4,8,High,0.0022837517188589195,0.0023562106849021928,0,2611,0.061465721040189124,1.0317280400688555,1
T00129,R0047,Zone_4,0.8024098669185156,0.6651861797912383,0.8537677196195697,Wallet,2023-03-14,1.0,Reyansh Iyer,51.0,0,Bengaluru,2021-10-07,69.0,3.0,4.86,4038.0,,48.2,Business,0,1,3,Medium,0.011629128506065444,0.012373445211877821,0,1668,0.043478260869565216,1.0640045129283904,1
T00130,R0297,Zone_6,0.8890330860478204,0.7855539897468377,0.9321214849278914,UPI,2024-01-21,0.0,Saanvi Gupta,47.0,1,Pune,2023-09-20,396.0,46.0,3.87,14627.0,,37.6,Mixed,0,6,1,High,0.002245033045575304,0.0023538421336562914,0,955,0.11616161616161616,1.0484665864030096,1
T00131,R0246,Zone_1,0.6489666963227196,0.5982467211010277,0.7430697595033269,Wallet,2024-04-15,0.0,Vivaan Das,29.0,2,Mumbai,2021-03-31,240.0,34.0,4.79,4921.0,,30.9,Residential,0,0,4,High,0.002704027901344665,0.0030961239979305287,0,1858,0.14166666666666666,1.1450044566444306,1
T00132,R0220,Zone_1,0.9661846812568768,0.8554471773217425,0.9587141767016122,Credit Card,2023-01-24,1.0,Meera Ghosh,32.0,0,Kolkata,2023-04-18,491.0,63.0,3.78,4921.0,,30.9,Residential,0,1,1,High,0.0019677895748612564,0.0019525746979666236,0,1110,0.12830957230142567,0.9922680366391791,1
T00133,R0060,Zone_4,0.8919846873459871,0.8593426415595965,0.8017170646711929,Cash,2023-07-28,1.0,Aarav Nair,40.0,0,Hyderabad,2023-08-01,123.0,7.0,4.57,4038.0,,48.2,Business,0,4,7,Medium,0.007251908027203147,0.006518024916025958,0,1005,0.056910569105691054,0.8988013763516762,0
T00134,R0039,Zone_9,0.6769215727294441,0.5364311540777297,0.7303018822391847,UPI,2023-07-30,1.0,Aadhya Iyer,24.0,1,Chennai,2023-11-18,190.0,14.0,4.2,11037.0,,56.1,Mixed,0,6,7,High,0.003562745119628653,0.0038436941170483406,0,896,0.07368421052631578,1.0788574506415916,1
T00135,R0233,Zone_9,0.938260887268161,0.8729331368907164,0.9897571001210215,Credit Card,2024-01-13,0.0,Ishaan Iyer,30.0,2,Hyderabad,2023-11-23,469.0,41.0,4.37,11037.0,,56.1,Mixed,0,5,1,High,0.0020005562628319,0.0021103562902367195,0,891,0.08742004264392324,1.0548847485295874,1
T00136,R0009,Zone_3,0.9526715631976084,0.9046622600136162,0.9035905985071675,Credit Card,2023-03-17,1.0,Diya Patel,42.0,0,Ahmedabad,2019-12-15,172.0,21.0,4.11,12971.0,,38.0,Business,0,4,3,High,0.00553878815812563,0.0052534337122509735,0,2330,0.12209302325581395,0.9484807077418136,0
T00137,R0003,Zone_10,0.8896957456825608,0.7863521791590756,0.7883491936623116,UPI,2023-01-25,1.0,Kavya Reddy,34.0,1,Pune,2023-05-04,45.0,9.0,3.76,2440.0,,35.4,Industrial,0,2,1,Low,0.019771016570723575,0.01751887097027359,0,1094,0.2,0.8860885280029099,0
T00138,R0132,Zone_1,0.15771531458087995,0.25872603939944405,0.03463780889749801,Wallet,2023-12-18,0.0,Aadhya Iyer,23.0,1,Surat,2022-12-09,484.0,25.0,3.32,4921.0,,30.9,Residential,0,0,12,High,0.0003258580879770247,7.15657208625992e-05,0,1240,0.05165289256198347,0.21962235556861517,0
T00139,R0053,Zone_7,0.9761215701514545,0.8711996793858655,0.9951797989143685,UPI,2023-03-09,0.0,Arjun Reddy,45.0,0,Delhi,2019-09-16,63.0,7.0,4.85,11070.0,,45.2,Industrial,0,3,3,Medium,0.015493993177007214,0.015796504744672514,0,2420,0.1111111111111111,1.019524441776199,1
T00140,R0101,Zone_2,0.901293234262667,0.8123757736506952,0.9110008106544873,Credit Card,2024-07-18,0.0,Aarav Singh,37.0,0,Delhi,2020-11-01,228.0,29.0,3.03,6371.0,,58.4,Residential,0,3,7,High,0.003953040501152048,0.0039956175905898565,0,2008,0.12719298245614036,1.0107707192540527,1
T00141,R0112,Zone_4,0.9513027725037969,0.9710413606614293,0.8849817264797435,Cash,2023-08-24,0.0,Meera Nair,41.0,0,Delhi,2020-11-13,311.0,11.0,3.24,4038.0,,48.2,Business,0,3,8,High,0.003058851358533109,0.0028456004066872783,0,1996,0.03536977491961415,0.9302839769409074,0
T00142,R0277,Zone_8,0.8083415434066582,0.7119449789979698,0.8304428203674167,Cash,2023-02-11,0.0,Kavya Gupta,42.0,0,Jaipur,2021-01-22,433.0,16.0,3.06,4516.0,,31.0,Business,0,5,2,High,0.001866839592163183,0.0019178818022342187,0,1926,0.03695150115473441,1.0273415082288302,1
T00143,R0278,Zone_1,0.8307820301841246,0.6988750228621705,0.889727626715844,Cash,2024-01-21,0.0,Aarav Reddy,20.0,0,Mumbai,2021-09-02,382.0,58.0,4.27,4921.0,,30.9,Residential,0,6,1,High,0.0021748220685448285,0.0023291299128687017,0,1703,0.1518324607329843,1.0709519397267844,1
T00144,R0227,Zone_2,0.8853170824554164,0.7544944070889957,0.8899627066722936,Credit Card,2023-05-11,1.0,Arjun Nair,25.0,2,Pune,2020-07-11,320.0,23.0,4.12,6371.0,,58.4,Residential,0,3,5,High,0.0027666158826731763,0.0027811334583509174,0,2121,0.071875,1.0052474128297544,1
T00145,R0182,Zone_6,0.9486956233135018,0.9269533908296598,0.9204790533134997,UPI,2023-09-26,0.0,Meera Patel,43.0,1,Jaipur,2020-09-30,8.0,0.0,4.4,14627.0,,37.6,Mixed,0,1,9,Low,0.11858695291418772,0.11505988166418746,0,2040,0.0,0.9702575100942805,0
T00146,R0288,Zone_2,0.8880317146307438,0.8158622908634866,0.8923156667648223,Wallet,2024-07-17,0.0,Diya Ghosh,42.0,1,Ahmedabad,2021-08-30,43.0,5.0,4.56,6371.0,,58.4,Residential,0,2,7,Low,0.020651900340249857,0.020751527134065636,0,1706,0.11627906976744186,1.0048240981301662,1
T00147,R0043,Zone_6,0.5908507745952126,0.502266632696573,0.6216123933601507,Wallet,2023-08-04,0.0,Diya Kumar,28.0,1,Ahmedabad,2021-12-10,85.0,16.0,4.68,14627.0,,37.6,Mixed,0,4,8,Medium,0.00695118558347309,0.007313086980707656,0,1604,0.18823529411764706,1.0520632621426496,1
T00148,R0162,Zone_3,0.897663327206971,0.8227952620162028,0.8436633320555368,Credit Card,2023-06-10,0.0,Meera Patel,30.0,1,Hyderabad,2023-08-14,394.0,38.0,4.28,12971.0,,38.0,Business,0,5,6,High,0.00227833331778419,0.002141277492526743,0,992,0.09644670050761421,0.9398438217149272,0
T00149,R0232,Zone_4,0.9704218621462921,0.9322265139441951,0.908187761959576,Credit Card,2023-09-24,1.0,Meera Das,38.0,1,Jaipur,2022-12-08,172.0,15.0,3.94,4038.0,,48.2,Business,0,6,9,High,0.0056419875706179776,0.00528016140674172,0,1241,0.0872093023255814,0.9358690249938595,0
T00150,R0240,Zone_9,0.8814750202434023,0.7585439926698573,0.7975619633803923,Wallet,2023-06-12,1.0,Aarav Iyer,30.0,1,Delhi,2020-05-18,174.0,2.0,4.07,11037.0,,56.1,Mixed,0,0,6,High,0.005065948392203461,0.004583689444714899,0,2175,0.011494252873563218,0.904803817537746,0
T00151,R0260,Zone_6,0.8870213600592756,0.8604686447690807,0.9334511520211952,Wallet,2023-05-30,0.0,Reyansh Das,55.0,2,Mumbai,2019-07-17,63.0,3.0,4.24,14627.0,,37.6,Mixed,0,1,5,Medium,0.01407970412792501,0.014816684952717384,0,2481,0.047619047619047616,1.0523434880517613,1
T00152,R0238,Zone_7,0.5870216397368092,0.48543618204514943,0.6454260407999899,UPI,2023-01-25,1.0,Reyansh Patel,30.0,2,Pune,2019-04-22,362.0,56.0,4.91,11070.0,,45.2,Industrial,0,2,1,High,0.0016216067396044452,0.00178294486408837,0,2567,0.15469613259668508,1.0994927565010486,1
T00153,R0252,Zone_10,0.4677748491208546,0.44800607485398114,0.557345793082181,UPI,2023-02-06,1.0,Reyansh Gupta,38.0,2,Ahmedabad,2020-09-23,392.0,47.0,4.83,2440.0,,35.4,Industrial,0,0,2,High,0.0011933031865327924,0.0014218004925565843,0,2047,0.11989795918367346,1.1914830267802294,1
T00154,R0096,Zone_8,0.7933489308773034,0.6556439679110512,0.7033849258419179,UPI,2023-05-01,0.0,Reyansh Das,40.0,0,Kolkata,2019-12-28,121.0,3.0,4.46,4516.0,,31.0,Business,0,0,5,Medium,0.006556602734523169,0.0058130985606770075,0,2317,0.024793388429752067,0.8866022231404519,0
T00155,R0134,Zone_3,0.8401734536348611,0.7530468610949169,0.8958805930078491,Cash,2024-01-08,1.0,Aadhya Singh,34.0,1,Jaipur,2022-07-30,410.0,29.0,4.59,12971.0,,38.0,Business,0,0,1,High,0.0020492035454508805,0.0021850746170923147,0,1372,0.07073170731707316,1.0663043317210048,1
T00156,R0272,Zone_10,0.8848007538314602,0.8665049322573554,0.8893248951413246,Cash,2023-02-14,0.0,Kavya Ghosh,21.0,1,Kolkata,2020-01-15,432.0,4.0,4.79,2440.0,,35.4,Industrial,0,1,2,High,0.00204814989312838,0.00205862244245677,0,2299,0.009259259259259259,1.005113175243436,1
T00157,R0191,Zone_3,0.8900256144465847,0.8188768018764864,0.8867068114342307,Wallet,2023-02-01,0.0,Meera Gupta,33.0,2,Surat,2020-08-14,87.0,6.0,4.56,12971.0,,38.0,Business,0,2,2,Medium,0.010230179476397525,0.010192032315335985,0,2087,0.06896551724137931,0.9962711151696262,1
T00158,R0193,Zone_4,0.9693611805226438,0.9416790462837386,0.9624612153937244,Cash,2024-03-14,1.0,Kavya Singh,33.0,0,Chennai,2022-01-03,389.0,68.0,4.41,4038.0,,48.2,Business,0,3,3,High,0.002491931055328133,0.002474193355767929,0,1580,0.17480719794344474,0.992881946102691,1
T00159,R0156,Zone_9,0.8807623250961462,0.7819082988502196,0.9332866750179845,Wallet,2024-02-27,0.0,Ishaan Iyer,33.0,0,Jaipur,2022-07-07,255.0,18.0,4.28,11037.0,,56.1,Mixed,0,1,2,High,0.003453969902337828,0.0036599477451685664,0,1395,0.07058823529411765,1.059635100668168,1
T00160,R0284,Zone_6,0.9463082699898692,0.8742542355261814,0.9851990733661387,Wallet,2023-07-04,0.0,Vivaan Das,28.0,0,Surat,2019-07-31,135.0,19.0,4.95,14627.0,,37.6,Mixed,0,1,7,Medium,0.007009690888813845,0.007297770913823249,0,2467,0.14074074074074075,1.041097393534018,1
T00161,R0052,Zone_9,0.8716532251159893,0.852443058062625,0.8437797748609925,UPI,2023-11-24,1.0,Reyansh Singh,23.0,2,Hyderabad,2021-03-09,40.0,7.0,4.74,11037.0,,56.1,Mixed,0,4,11,Low,0.021791330627899733,0.021094494371524813,0,1880,0.175,0.9680223173025171,0
T00162,R0040,Zone_8,0.9633053094213403,0.937963735555443,0.8767463998587971,Credit Card,2023-11-05,1.0,Aarav Gupta,34.0,2,Surat,2023-05-05,485.0,36.0,4.41,4516.0,,31.0,Business,0,6,11,High,0.0019861965142708047,0.0018077245357913342,0,1093,0.07422680412371134,0.9101438466953542,0
T00163,R0200,Zone_2,0.5374542947720038,0.4995203912415966,0.6537637414658047,Cash,2023-12-31,0.0,Kavya Kumar,30.0,2,Bengaluru,2021-11-15,443.0,87.0,3.6,6371.0,,58.4,Residential,0,6,12,High,0.001213215112352153,0.0014757646534216812,0,1629,0.1963882618510158,1.2164080700911344,1
T00164,R0098,Zone_9,0.8003724335073761,0.704829852367787,0.7987390866851992,Wallet,2023-01-26,0.0,Diya Singh,21.0,2,Bengaluru,2023-04-29,286.0,56.0,3.5,11037.0,,56.1,Mixed,0,3,1,High,0.0027985050122635528,0.0027927940093888087,0,1099,0.1958041958041958,0.9979592665191888,1
